5,9990,6850,6924
10,9990,0,8887
15,9994,0,5439
20,9999,8123,4290
25,9999,0,6260
30,9999,3724,4380
35,9999,2101,7436
40,9999,0,2283
45,9999,0,9531
50,9999,3234,6076
55,9999,5666,0
60,9999,4608,2328
65,10000,8229,0
70,10000,0,6993
75,10000,9690,8833
80,10000,9385,0
85,10000,0,6711
90,10000,0,0
95,10000,9901,8208
100,10000,0,9279
105,10000,0,4934
110,10000,7651,0
115,10000,9351,3609
120,10000,0,7029
125,10000,0,0
130,10000,5120,5088
135,10000,5312,9278
140,10000,4516,3861
145,10000,2180,1163
150,10000,0,9310
155,10000,8112,0
160,10000,1444,6254
165,10000,2957,7136
170,10000,8516,1360
175,10000,0,2521
180,10000,1511,0
185,10000,8522,2225
190,10000,0,4364
195,10000,5500,7263
200,10000,0,4398
205,10000,0,0
210,10000,6254,4348
215,10000,8481,1321
220,10000,0,0
225,10000,0,7628
230,10000,0,8543
235,10000,5618,7071
240,10000,5845,5061
245,10000,7541,0
250,10000,9505,0
255,10000,6934,2445
260,10000,8726,3188
265,10000,0,6827
270,10000,0,0
275,10000,0,4929
280,10000,980,0
285,10000,5268,5016
290,10000,9002,9427
295,10000,3500,7491
300,10000,3111,4145
305,10000,0,0
310,10000,7423,9991
315,10000,3851,8470
320,10000,9228,3004
325,10000,7601,0
330,10000,0,0
335,10000,8146,3752
340,10000,8467,0
345,10000,0,0
350,10000,0,1980
355,10000,0,891
360,10000,2106,0
365,10000,0,4359
370,10000,9209,9079
375,10000,8962,3241
380,10000,8084,4796
385,10000,8291,1935
390,10000,1194,5265
395,10000,0,8463
400,10000,5692,6665
405,10000,0,0
410,10000,1003,0
415,10000,5121,8849
420,10000,720,7529
425,10000,6102,8600
430,10000,8413,0
435,10000,0,0
440,10000,8264,1177
445,10000,3519,0
450,10000,1484,0
455,10000,916,7448
460,10000,5977,0
465,10000,0,0
470,10000,5778,2656
475,10000,0,5327
480,10000,2645,8141
485,10000,7422,5333
490,10000,5805,2431
495,10000,8874,568
500,10000,8580,9951
505,10000,3440,0
510,10000,4316,5347
515,10000,9131,1342
520,10000,0,2020
525,10000,5955,0
530,10000,8849,6351
535,10000,0,1981
540,10000,1786,6075
545,10000,0,4154
550,10000,2048,5873
555,10000,6207,4826
560,10000,4818,1784
565,10000,3822,0
570,10000,0,2942
575,10000,0,0
580,10000,0,2921
585,10000,0,8270
590,10000,4244,998
595,10000,0,9563
600,10000,0,2429
605,10000,5720,0
610,10000,3676,525
615,10000,0,5668
620,10000,8451,0
625,10000,9566,2905
630,10000,0,2383
635,10000,0,1852
640,10000,3379,0
645,10000,0,9578
650,10000,0,3822
655,10000,3568,0
660,10000,9051,2063
665,10000,2136,6507
670,10000,0,6018
675,10000,4753,9144
680,10000,2080,3585
685,10000,1352,0
690,10000,5221,0
695,10000,4270,8188
700,10000,5534,8833
705,10000,2259,4497
710,10000,6304,4324
715,10000,0,1516
720,10000,8285,0
725,10000,6640,5247
