5,7,0,0
10,10,0,0
15,16,0,0
20,17,0,0
25,18,6,9
30,22,11,13
35,23,15,16
40,27,18,19
45,27,22,22
50,27,22,22
55,27,22,22
60,30,22,22
65,37,22,22
70,37,22,27
75,37,27,27
80,37,27,27
85,37,27,30
90,37,30,30
95,37,30,30
100,37,30,30
105,37,30,30
110,38,30,35
115,43,37,37
120,43,37,37
125,43,37,37
130,43,37,37
135,47,37,37
140,47,37,37
145,47,37,37
150,47,37,37
155,47,47,47
160,47,47,47
165,47,47,47
170,47,47,47
175,47,47,47
180,47,47,47
185,47,47,47
190,47,47,47
195,47,47,47
200,47,47,47
205,47,47,47
210,47,47,47
215,47,47,47
220,47,47,47
225,47,47,47
230,47,47,47
235,47,47,47
240,47,47,47
245,47,47,47
250,47,47,47
255,47,47,47
260,47,47,47
265,47,47,47
270,47,47,47
275,47,47,47
280,47,47,47
285,47,47,47
290,47,47,47
295,47,47,47
300,47,47,47
305,47,47,47
310,47,47,47
315,47,47,47
320,47,47,47
325,47,47,47
330,47,47,47
335,47,47,47
340,47,47,47
345,47,47,47
350,47,47,47
355,47,47,47
360,47,47,47
365,47,47,47
370,47,47,47
375,47,47,47
380,47,47,47
385,47,47,47
390,47,47,47
395,47,47,47
400,47,47,47
405,47,47,47
410,47,47,47
415,47,47,47
420,47,47,47
425,47,47,47
430,47,47,47
435,47,47,47
440,47,47,47
445,47,47,47
450,47,47,47
455,47,47,47
460,47,47,47
465,47,47,47
470,47,47,47
475,47,47,47
480,47,47,47
485,47,47,47
490,47,47,47
495,47,47,47
500,47,47,47
505,47,47,47
510,47,47,47
515,47,47,47
520,47,47,47
525,47,47,47
530,47,47,47
535,47,47,47
540,47,47,47
545,47,47,47
550,47,47,47
555,47,47,47
560,47,47,47
565,47,47,47
570,47,47,47
575,47,47,47
580,47,47,47
585,47,47,47
590,47,47,47
595,47,47,47
600,47,47,47
605,47,47,47
610,47,47,47
615,47,47,47
620,47,47,47
625,47,47,47
630,47,47,47
635,47,47,47
640,47,47,47
645,47,47,47
650,47,47,47
655,47,47,47
660,47,47,47
665,47,47,47
670,47,47,47
675,47,47,47
680,47,47,47
685,47,47,47
690,47,47,47
695,47,47,47
700,47,47,47
705,47,47,47
710,47,47,47
715,47,47,47
720,47,47,47
725,47,47,47
730,47,47,47
735,47,47,47
740,47,47,47
745,47,47,47
750,47,47,47
755,47,47,47
760,47,47,47
765,47,47,47
770,47,47,47
775,47,47,47
780,47,47,47
785,47,47,47
790,47,47,47
795,47,47,47
800,47,47,47
805,47,47,47
810,47,47,47
815,47,47,47
820,47,47,47
