5,9989,8269,9104
10,9989,8918,9457
15,9989,9225,9574
20,9990,9414,9693
25,9990,9507,9728
30,9999,9580,9758
35,9999,9646,9780
40,9999,9685,9793
45,9999,9696,9810
50,9999,9719,9831
55,9999,9750,9855
60,9999,9764,9877
65,9999,9780,9881
70,9999,9793,9893
75,9999,9809,9905
80,9999,9826,9908
85,9999,9838,9930
90,9999,9847,9934
95,9999,9854,9934
100,9999,9867,9937
105,9999,9877,9938
110,9999,9883,9939
115,9999,9888,9942
120,9999,9904,9950
125,9999,9905,9951
130,9999,9906,9951
135,9999,9907,9952
140,9999,9909,9956
145,9999,9910,9958
150,9999,9913,9960
155,9999,9916,9963
160,9999,9922,9964
165,9999,9924,9966
170,9999,9927,9968
175,9999,9932,9969
180,9999,9934,9969
185,9999,9935,9969
190,9999,9937,9969
195,9999,9937,9969
200,9999,9939,9969
205,9999,9939,9969
210,10000,9942,9969
215,10000,9943,9970
220,10000,9944,9970
225,10000,9944,9971
230,10000,9946,9973
235,10000,9948,9973
240,10000,9949,9973
245,10000,9950,9973
250,10000,9950,9974
255,10000,9950,9975
260,10000,9950,9975
265,10000,9950,9975
270,10000,9952,9975
275,10000,9952,9975
280,10000,9953,9976
285,10000,9953,9976
290,10000,9953,9976
295,10000,9953,9976
300,10000,9955,9976
305,10000,9956,9976
310,10000,9958,9978
315,10000,9959,9978
320,10000,9960,9978
325,10000,9960,9978
330,10000,9960,9978
335,10000,9960,9980
340,10000,9963,9981
345,10000,9963,9981
350,10000,9963,9981
355,10000,9965,9981
360,10000,9965,9981
365,10000,9966,9981
370,10000,9966,9981
375,10000,9966,9981
380,10000,9966,9981
385,10000,9967,9981
390,10000,9968,9981
395,10000,9968,9981
400,10000,9968,9981
405,10000,9968,9983
410,10000,9968,9983
415,10000,9969,9983
420,10000,9969,9983
425,10000,9969,9983
430,10000,9969,9983
435,10000,9969,9983
440,10000,9969,9983
445,10000,9969,9984
450,10000,9969,9984
455,10000,9969,9984
460,10000,9970,9984
465,10000,9970,9984
470,10000,9971,9984
475,10000,9971,9984
480,10000,9973,9985
485,10000,9973,9985
490,10000,9973,9985
495,10000,9973,9985
500,10000,9973,9985
505,10000,9973,9985
510,10000,9974,9986
515,10000,9975,9988
520,10000,9975,9988
525,10000,9975,9988
530,10000,9976,9988
535,10000,9976,9988
540,10000,9976,9988
545,10000,9976,9988
550,10000,9976,9988
555,10000,9976,9988
560,10000,9978,9988
565,10000,9978,9988
570,10000,9978,9988
575,10000,9978,9988
580,10000,9979,9988
585,10000,9979,9989
590,10000,9979,9989
595,10000,9979,9989
600,10000,9979,9989
605,10000,9979,9989
610,10000,9979,9989
615,10000,9979,9989
620,10000,9979,9989
625,10000,9980,9989
630,10000,9981,9989
635,10000,9981,9989
640,10000,9981,9990
645,10000,9981,9990
650,10000,9981,9990
655,10000,9981,9990
660,10000,9981,9990
665,10000,9981,9990
670,10000,9981,9990
675,10000,9983,9990
680,10000,9983,9990
685,10000,9983,9990
690,10000,9983,9990
695,10000,9983,9990
700,10000,9983,9990
705,10000,9983,9991
710,10000,9983,9991
715,10000,9984,9991
720,10000,9984,9992
725,10000,9984,9992
730,10000,9984,9992
735,10000,9984,9992
740,10000,9984,9992
745,10000,9984,9992
750,10000,9984,9992
755,10000,9984,9992
760,10000,9984,9992
765,10000,9985,9992
770,10000,9985,9992
775,10000,9985,9992
780,10000,9985,9992
785,10000,9985,9992
790,10000,9985,9992
795,10000,9985,9992
800,10000,9985,9992
805,10000,9985,9992
810,10000,9985,9993
815,10000,9985,9993
820,10000,9985,9993
825,10000,9985,9993
830,10000,9985,9993
835,10000,9985,9993
840,10000,9985,9993
845,10000,9985,9993
850,10000,9986,9993
855,10000,9986,9993
860,10000,9986,9993
865,10000,9986,9993
870,10000,9986,9993
875,10000,9986,9993
880,10000,9986,9993
885,10000,9986,9993
890,10000,9986,9993
895,10000,9986,9993
900,10000,9986,9993
905,10000,9986,9993
910,10000,9986,9993
915,10000,9986,9993
920,10000,9987,9993
925,10000,9987,9993
930,10000,9987,9993
935,10000,9987,9993
940,10000,9987,9993
945,10000,9987,9993
950,10000,9987,9993
955,10000,9987,9993
960,10000,9987,9993
965,10000,9987,9993
970,10000,9988,9993
975,10000,9988,9993
980,10000,9988,9993
985,10000,9988,9993
990,10000,9988,9993
995,10000,9988,9993
1000,10000,9988,9993
1005,10000,9988,9994
1010,10000,9988,9994
1015,10000,9988,9994
1020,10000,9988,9994
1025,10000,9988,9994
1030,10000,9988,9994
1035,10000,9988,9994
1040,10000,9988,9994
1045,10000,9988,9994
1050,10000,9988,9994
1055,10000,9988,9994
1060,10000,9988,9994
1065,10000,9988,9994
1070,10000,9988,9994
1075,10000,9988,9994
1080,10000,9989,9994
1085,10000,9989,9994
1090,10000,9989,9994
1095,10000,9989,9994
1100,10000,9989,9994
1105,10000,9989,9994
1110,10000,9989,9994
1115,10000,9989,9994
1120,10000,9989,9994
1125,10000,9990,9994
1130,10000,9990,9994
1135,10000,9990,9994
1140,10000,9990,9994
1145,10000,9990,9994
1150,10000,9990,9994
1155,10000,9990,9994
1160,10000,9990,9994
1165,10000,9990,9994
1170,10000,9990,9994
1175,10000,9990,9994
1180,10000,9990,9994
1185,10000,9990,9994
1190,10000,9990,9994
1195,10000,9990,9994
1200,10000,9990,9994
1205,10000,9990,9994
1210,10000,9990,9994
1215,10000,9991,9994
1220,10000,9991,9994
1225,10000,9991,9994
1230,10000,9991,9994
1235,10000,9991,9994
1240,10000,9991,9995
1245,10000,9991,9995
1250,10000,9991,9995
1255,10000,9991,9995
1260,10000,9991,9995
1265,10000,9991,9995
1270,10000,9991,9995
1275,10000,9991,9995
1280,10000,9991,9995
1285,10000,9992,9995
1290,10000,9992,9995
1295,10000,9992,9995
1300,10000,9992,9995
1305,10000,9992,9995
1310,10000,9992,9995
1315,10000,9992,9995
1320,10000,9992,9995
1325,10000,9992,9995
1330,10000,9992,9995
1335,10000,9992,9995
1340,10000,9992,9995
1345,10000,9992,9995
1350,10000,9992,9995
1355,10000,9992,9995
1360,10000,9992,9995
1365,10000,9992,9995
1370,10000,9992,9995
1375,10000,9992,9995
1380,10000,9992,9995
1385,10000,9992,9995
1390,10000,9992,9995
1395,10000,9992,9995
1400,10000,9992,9995
1405,10000,9992,9995
1410,10000,9992,9995
1415,10000,9992,9995
1420,10000,9992,9995
1425,10000,9992,9995
1430,10000,9992,9995
1435,10000,9992,9995
1440,10000,9992,9995
1445,10000,9992,9995
1450,10000,9992,9995
1455,10000,9992,9995
1460,10000,9993,9995
1465,10000,9993,9995
1470,10000,9993,9995
1475,10000,9993,9996
1480,10000,9993,9996
1485,10000,9993,9996
1490,10000,9993,9996
1495,10000,9993,9996
1500,10000,9993,9996
1505,10000,9993,9996
1510,10000,9993,9996
1515,10000,9993,9996
1520,10000,9993,9996
1525,10000,9993,9996
1530,10000,9993,9996
1535,10000,9993,9996
1540,10000,9993,9996
1545,10000,9993,9996
1550,10000,9993,9996
1555,10000,9993,9996
1560,10000,9993,9996
1565,10000,9993,9996
1570,10000,9993,9996
1575,10000,9993,9996
1580,10000,9993,9996
1585,10000,9993,9996
1590,10000,9993,9996
1595,10000,9993,9996
1600,10000,9993,9996
1605,10000,9993,9996
1610,10000,9993,9996
1615,10000,9993,9996
1620,10000,9993,9996
1625,10000,9993,9996
1630,10000,9993,9996
1635,10000,9993,9996
1640,10000,9993,9996
1645,10000,9993,9996
1650,10000,9993,9996
1655,10000,9993,9996
1660,10000,9993,9996
1665,10000,9993,9996
1670,10000,9993,9996
1675,10000,9993,9996
1680,10000,9993,9996
1685,10000,9993,9996
1690,10000,9993,9996
1695,10000,9993,9996
1700,10000,9993,9996
1705,10000,9993,9996
1710,10000,9993,9996
1715,10000,9993,9996
1720,10000,9993,9996
1725,10000,9993,9996
1730,10000,9993,9996
1735,10000,9993,9996
1740,10000,9993,9996
1745,10000,9993,9996
1750,10000,9993,9996
1755,10000,9993,9996
1760,10000,9993,9996
1765,10000,9993,9996
1770,10000,9993,9996
1775,10000,9993,9996
1780,10000,9993,9996
1785,10000,9993,9996
1790,10000,9993,9996
1795,10000,9993,9996
1800,10000,9993,9996
1805,10000,9993,9996
1810,10000,9993,9996
1815,10000,9993,9996
